,Artist,Song Title,Full Title,Release Date,Year,Month,Day,Pageviews,url,featured_count,producer_count,writer_count,Song Lyrics,Artist Image,gender,genre
96,Marvin Gaye,"When Did You Stop Loving Me, When Did I Stop Loving You","When Did You Stop Loving Me, When Did I Stop Loving You by Marvin Gaye",1978-12-15,1978.0,12.0,15.0,22306,https://genius.com/Marvin-gaye-when-did-you-stop-loving-me-when-did-i-stop-loving-you-lyrics,0,1,1, you know when you say your marriage vows theyre supposed to be for real i mean if you think back about what you really said you know about honor and loving and obeying until death do us part and all but it shouldnt be that way it should it should it shouldnt be lies because though it turns out to be lies if you dont honor what you said youve lied to god the words should be changed  ooh now as i recall we tried a million times again again and again and that isnt all and that isnt all i gave my love to you each time to make amends ooh baby suddenly i start to realize i cant make it pretty birds fly away i had to leave you for my healths sake what to do make you pay for leaving you my fine is to pay forever so if a fresh new love comes in i wont say those words again instead ill say ill try to love and protect you with all my heart as long as you want me to baby ooh if i love again im gonna try a new way this time memories of the things we did some were proud of some we hid so when two people have to part sometimes it makes them stronger you might also likedo you remember all of the bullshit baby yeah yeah you say you love me with all your heart if you ever loved me with all of your heart youd never take a million dollars to part  i really tried you know i tried oh baby although we tried all of those promises was nothin but lies but i really tried you know how hard i tried really tried all that rehearsing baby we really lied didnt we baby and on top of that you have scandalized my name ooh  what i cant understand is if you love me how could you turn me in to the police ooh didnt i love you good and try to take care of you best i could you were so divine and your love was like mellow wine pains of love miles of tears enough to last me for my lifetime broken hearts last for years so break away to the newday sunshine one thing i can promise friend ill never be back again but im not really bitter babe all the luck in the world i wish you all the luck and all the love in the world all the good love in the world good luck in the world ooh but i know youll never be satisfied luck in the world no you still want me standin by your side good love in the world memories haunt you all the time i will never leave your mind got judgment on your side youve said bad things and youve lied still i remember some of the good things baby like love after dark and picnics in parks those are the days ill not forget in my life id rather remember remember the joy we shared baby id rather remember all the fun we had all i ever really wanted was to love you and treat you right all we did was fuss and fight it dont matter baby take a lesson from it all ooh hey come on come on come on i never thought id see the day when youd put me through what you put me through you tried your best you say i gave you no rest  when did you stop loving me when did i stop loving you when did you stop loving me when did i stop loving you ooh when did you stop loving me when did i stop loving you,https://images.genius.com/ee7f453224dcc21cb8b8cf57475530dc.217x217x1.png,male,soul
97,Marvin Gaye,Right On,Right On by Marvin Gaye,1971-05-21,1971.0,5.0,21.0,21644,https://genius.com/Marvin-gaye-right-on-lyrics,0,1,2, hey baby thats alright people i know thats alright everyday thats alright oh when we love each other  i know thats alright oh just feel it feel it oh everybody feel it god know thats alright yes  some of us were born with money to spend some of us were born for races to win some of us are aware that its good for us to care some of us feel the icy wind of poverty blowing in the air  for those of us who simply like to socialize for those of us who tend the sick and heed the peoples cries let me say to you right on  oh feel it feel yeah oh oh oh lord lord lord people and i say right on honey right on you might also like for those of us who live where peace is craved for those of us who live where hatred is enslaved alright for those of us who live a life yeah surrounded by good fortune and wealth talk about it  for those of us who live a life hey hey hey enjoying ourselves for those of us who got drowned in the sea of happiness for the soul that takes pride in his god and himself and everything else   love love sweet love love wonderful love ah true love love love for your brother and love love for god love ah pure love  ah true love can conquer hate every time give out some love and youll find peace sublime and my darling one more thing if you let me i will take you to live where love is king ah baby,https://images.genius.com/ee7f453224dcc21cb8b8cf57475530dc.217x217x1.png,male,soul
98,Marvin Gaye,Soon I’ll Be Loving You Again,Soon I'll Be Loving You Again by Marvin Gaye,1976-03-16,1976.0,3.0,16.0,16910,https://genius.com/Marvin-gaye-soon-ill-be-loving-you-again-lyrics,0,2,3, dreamed of you this morning then came the dawn and i thought that you were here with me if you could only see how much i love you youd want to trust me  i was really lovin you baby oh in my dream i was really lovin you baby i was loving you i was really lovin you baby every place really really lovin you baby that you wanted me to  id like to do it now since i believe in dreams and fantasies ive got to give you everything id like to make love to you right there baby ooh ive got this real strong need to love you everywhere i wont stop until i find your passions flowing like wine baby baby please let me do it to you  oh no i never gave up no head baby i never gave head before always but theres always the first time you know so i made up my mind come on baby first time come on baby soon ill be loving you come on baby thats all im interested in come on baby come on baby come on baby ive made up my mind come on baby soon ill be loving you oh come on baby girl i know what im gonna do come on baby come on baby you might also like i cant wait to touch you to give you that feeling eat you up my dear so that your mood will be revealing baby and soon as i know ive got you willing baby  im going to give you some head baby giving up my life keeping up the faith gonna give you some head im gone knock you right up woman thats what ill do because im hung up on you im going to give you some head sugar giving up my life keeping up the faith gonna give you some head i know what to do thats what ill do because im hung up on you i want to give you some head giving up my life keeping up the faith gonna give you some head ah you big fine woman thats what ill do because im hung up on you woo i love to give it baby giving up my life keeping up the faith gonna give you some head cause i know just what to do with it thats what ill do because im hung up on you ah im going to give the ultimate love baby the ultimate love baby giving up my life keeping up the faith gonna give you some head dont you know i can handle you thats what ill do because im hung up on you soon soon soon soon giving up my life keeping up the faith gonna give you some head ill be loving you oh janis thats what ill do because im hung up on you ow ooh giving up my life keeping up the faith gonna give you some head youre so fine ooh thats what ill do because im hung up on you oh now now now now baby ow giving up my life keeping up the faith gonna give you some head i love you baby i love you thats what ill do because im hung up on you,https://images.genius.com/ee7f453224dcc21cb8b8cf57475530dc.217x217x1.png,male,soul
99,Marvin Gaye,"I’m Yours, You’re Mine","I'm Yours, You're Mine by Marvin Gaye",,1962.0,,,15846,https://genius.com/Marvin-gaye-im-yours-youre-mine-lyrics,0,1,2, i’m yours i’m yours and youre mine youre mine you are mine youre mine baby i’m yours i’m yours and nothing’s gonna ever never never ever never ever ever come between us  i’m yours i’m yours and you are mine youre mine you are mine youre mine and i’m yours i’m yours and nothing’s gonna ever never no no never never ever ever come between us  im so glad i found you let me put my arms around you whenever you are near oh theres a heaven on earth right here  i’m yours i’m yours and you are mine youre mine you are mine youre mine and i’m yours i’m yours and nothing’s gonna ever never no no never never ever ever come between us  hey baby im so glad i found you let me put my arms all around you whenever youre near i said a heavens on earth right here you might also like i’m yours i’m yours and you are mine youre mine oh baby youre mine and i’m yours i’m yours and nothing’s gonna ever no baby oh ever come between us said i never no nothing never ever will ever come between us said never no baby never ever between us all because im yours and you are mine,https://images.genius.com/ee7f453224dcc21cb8b8cf57475530dc.217x217x1.png,male,soul
100,Minnie Riperton,Lovin’ You,Lovin' You by Minnie Riperton,1975-01-13,1975.0,1.0,13.0,232146,https://genius.com/Minnie-riperton-lovin-you-lyrics,0,1,2, lovin you is easy cause youre beautiful makin love with you is all i wanna do lovin you is more than just a dream come true and everything that i do is out of lovin you  la la la la la la la la la la la la la la la la la la la la do do do do do ooh  no one else can make me feel the colors that you bring stay with me while we grow old and we will live each day in springtime cause lovin you has made my life so beautiful and every day of my life is filled with lovin you lovin you i see your soul come shinin through and every time that we ooh im more in love with you  la la la la la la la la la la la la la la la la la la la la do do do do do ooh you might also like no one else can make me feel the colors that you bring stay with me while we grow old and we will live each day in springtime cause lovin you is easy cause youre beautiful and every day of my life is filled with lovin you lovin you i see your soul come shinin through and every time that we ooh im more in love with you  la la la la la la la la la la la la la la la la la la la la do do do do do ooh lovin you la la la la la la la la la la do do do do do dee do dee do dee do maya maya maya maya maya maya la la la la la la la la dee do dee do dee do,https://images.genius.com/c8f81d7d1a53e6bc0de40551dfea12eb.769x769x1.jpg,female,soul
101,Minnie Riperton,Les Fleurs,Les Fleurs by Minnie Riperton,,1970.0,,,82310,https://genius.com/Minnie-riperton-les-fleurs-lyrics,0,1,2, will somebody wear me to the fair to the morning sing a lovely flower will a lady pin me in her hair mmm mmm mmm will a child find me by a stream gaily laughing in the sunbeam shower kiss my petals weave me through a dream  for all of these simple things and much more a flower was born it blooms to spread love and joy faith and hope to people forlorn inside every man lives the seed of a flower if he looks within he finds beauty and power  ring all the bells sing and tell the people everywhere that the flower has come light up the sky with your prayers of gladness and rejoice for the darkness is gone throw off your fears let your heart beat freely at the sign that a new time is born  may mosaydee kaylie lowya roses may mosaydee kaylie lowya roses say money aint na na no oh na mmm mmhmm mmm mmm looking for vayda tay breeze looking for vayda tay breeze may mosaydee kaylie lowya roses mmm mmhmm mmm mmm you might also like for all of these simple things and much more a flower was born it blooms to spread love and joy faith and hope to people forlorn inside every man lives the seed of a flower if he looks within he finds beauty and power  na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na,https://images.genius.com/c8f81d7d1a53e6bc0de40551dfea12eb.769x769x1.jpg,female,soul
102,Minnie Riperton,Inside My Love,Inside My Love by Minnie Riperton,,1975.0,,,48897,https://genius.com/Minnie-riperton-inside-my-love-lyrics,0,3,3, yeah yeah yeah yeah yeah huh huh hmmmm ummmm  two people just meeting barely touching each other two spirits greeting trying to carry it further  you are one and i am another we should be one inside each other  you can see inside me will you come inside me do you wanna ride inside my love you can see inside me will you come inside me do you wanna ride inside my love you might also like two strangers not strangers only lacking the knowing so willing feeling infinite growing  while were here the whole world is turning we should be one fulfilling our yearning  you can see inside me will you come inside me do you wanna ride inside my love you can see inside me will you come inside me do you wanna ride inside my love   you can see inside me will you come inside me do you wanna ride inside my love you can see inside me will you come inside me do you wanna ride inside my love see inside me you come inside me inside my love you can come inside me will you come inside me my love you can come inside me will you come inside me my love you can come inside me will you come inside me my love you can come inside me will you come inside me my love,https://images.genius.com/c8f81d7d1a53e6bc0de40551dfea12eb.769x769x1.jpg,female,soul
103,Minnie Riperton,Memory Lane,Memory Lane by Minnie Riperton,1979-05-09,1979.0,5.0,9.0,29142,https://genius.com/Minnie-riperton-memory-lane-lyrics,0,3,4, i stumbled on this photograph it kind of made me laugh it took me way back back down memory lane i see the happiness i see the pain where am i back down memory lane i see us standing there such a happy happy pair love beyond compare look athere look athere  the way you held me no one could tell me that love would die  why did i have to find this photograph i thought i had forgot the past now im slipping fast back down memory lane i feel the happiness i feel the pain here am i back down memory lane im in the sunshine im in the rain i thought it was over here i go again   i dont wanna go travel up and down faster that the speed of sound back down memory lane you steal my foolish heart dont let this feeling start back down memory lane i dont wanna go back down memory lane save me save me back down memory lane save me save me save me save me save me save me back down memory lane back down memory lane back down memory lane back down memory lane i dont i know i know i dont know know know knowyou might also like,https://images.genius.com/c8f81d7d1a53e6bc0de40551dfea12eb.769x769x1.jpg,female,soul
104,Minnie Riperton,"Baby, This Love I Have","Baby, This Love I Have by Minnie Riperton",1975-05-22,1975.0,5.0,22.0,8602,https://genius.com/Minnie-riperton-baby-this-love-i-have-lyrics,0,2,4, things i say and do may not come clear through my words may not convey just what im feeling but i i hope youll recognize whats right before your eyes oh your heart should realize from where im dealing  baby im trying to show you that i love you baby im trying to show you that i care baby im trying to tell you that i i need you baby im trying to tell you that i care  oh you may not understand just why i show my hand the method to my madness you inspire perception is the key its evident you see what this is all about is love entire  baby im trying to show you that i love you baby im trying to show you that i care baby im trying to tell you that i i need you baby im trying to tell you that i care you might also like and all i know is true is this love i have for you and all i know is true is  baby im trying to show you that i love you oh baby im trying to show you that i care oh baby im trying to tell you that i i need you baby im trying to tell you that i care  and all i know is true is this love i have for you all i know is true is this love i have for you all i know is true is  baby im trying to show you that i love you oh baby im trying to show you that i care oh baby baby ooh baby baby oh ohoh baby every time we oh baby oh ohoh im trying to show you im trying to show you oh ohoh baby every time we oh baby,https://images.genius.com/c8f81d7d1a53e6bc0de40551dfea12eb.769x769x1.jpg,female,soul
105,Minnie Riperton,Reasons,Reasons by Minnie Riperton,1974-08-09,1974.0,8.0,9.0,0,https://genius.com/Minnie-riperton-reasons-lyrics,0,1,2, the reasons for my life are in a million faces like aching promises i feel them in my bones slipping through my fingers to dance upon the road the reasons for my life are more than i can hold  but oh the sweet delight to sing with all my might to spark the inner light of wonder burning bright youre not alone youre not alone  the reasons for my life are buried in deep places words once could awaken them these seeds that i have sown ringing through the madness to crash against the cold the reasons for my life cannot be bought or sold  but oh the sweet delight to sing with all my might to spark the inner light of wonder burning bright youre not alone youre not alone  the reasons for my life are filling all my spaces like rushing waters flow they carry me along twisting through my memory to pull free from the load the reasons for my life are more than i was told you might also like but oh the sweet delight to sing with all my might to spark the inner light of wonder burning bright youre not alone youre not alone  alone alone alone,https://images.genius.com/c8f81d7d1a53e6bc0de40551dfea12eb.769x769x1.jpg,female,soul
106,Minnie Riperton,Perfect Angel,Perfect Angel by Minnie Riperton,1974-05-24,1974.0,5.0,24.0,0,https://genius.com/Minnie-riperton-perfect-angel-lyrics,0,1,1, what were making is history fooling impossibility making love not a fantasy love is true love is you oh making storybook dreams come true feeling just enough love for two theres such magic in being with you cause its true loving you oh  and i think you are the perfect angel i think you are the perfect one oh and i think you are the perfect angel i think you are the perfect one oh and i think you are the perfect angel i think you are the perfect one oh and i think you are the perfect angel i think you are the perfect one oh  long ago we played hidegoseek kissing under the apple tree who could tell me that this would bring me to you you to me yeah ooh since the start you have been my life giving infinite paradise every night i wanna thank him twice for your love your sweet love you might also like and i think you are the perfect angel i think you are the perfect one oh i think you are the perfect angel i think you are the perfect one oh my mama told me if i was goodie that i would find me someone to love me i think you are the perfect angel i think you are the perfect little one i think you are the perfect angel i think you are the perfect one oh i think you are the perfect angel i think you are the perfect one oh oh i think you are the perfect angel i think you are the perfect one oh i think you are the perfect angel,https://images.genius.com/c8f81d7d1a53e6bc0de40551dfea12eb.769x769x1.jpg,female,soul
107,Minnie Riperton,Take a Little Trip,Take a Little Trip by Minnie Riperton,1974-05-24,1974.0,5.0,24.0,0,https://genius.com/Minnie-riperton-take-a-little-trip-lyrics,0,1,1,take a little trip through your mind and explore it take another trip on a magic carpet ride take a little trip through your mind and explore it take a closer look at the you youre tryin to hide youre the one who always wants to have your way and like the sky its you whose feelings change with every day and you think theres righteousness in all you say and you wont try to reach inside so take a little trip through your mind and explore it take another trip on a magic carpet ride take a little trip through your mind and explore it take a closer look at the you youre tryin to hide youre the one who says the things you dont believe and when you need to be you cant distinguish you from me and you think your eyes have overall control no your mind cant see for blindin your soul so take a little trip through your mind and explore it take another trip on a magic carpet ride take a little trip through your mind and explore it take a closer look at the you youre tryin to findyou might also like,https://images.genius.com/c8f81d7d1a53e6bc0de40551dfea12eb.769x769x1.jpg,female,soul
108,Minnie Riperton,Here We Go,Here We Go by Minnie Riperton (Ft. Peabo Bryson & Roberta Flack),1980-08-02,1980.0,8.0,2.0,0,https://genius.com/Minnie-riperton-here-we-go-lyrics,2,2,3, its a lazy afternoon just a kind of a day made for lovin you soon the evening breezes will start to blow baby grab your hat now cause here we go i love the things you do and the way that i feel when im close to you i have dreamed so long is it really so baby grab your hat now cause here we go off to wonderland floating hand in hand like in the movies everyone can tell that im in love with you i never knew what love could do my heart begins to pound whenever youre around im never coming down its a quarter after two  and theres no one around except me and you  well its times like this that im living for  shall we turn the lights down and lock the door  baby dont stop dont you dare no  just a little bit more were almost there  any second now ill explode baby grab your hat now cause here we go you might also likeoff to wonderland floating hand in hand like in the movies everyone can tell that im in love with you i never knew what love could do my heart begins to pound whenever youre around im never coming down im never coming down im never coming down,https://images.genius.com/c8f81d7d1a53e6bc0de40551dfea12eb.769x769x1.jpg,female,soul
109,Minnie Riperton,Every Time He Comes Around,Every Time He Comes Around by Minnie Riperton,1974-05-24,1974.0,5.0,24.0,0,https://genius.com/Minnie-riperton-every-time-he-comes-around-lyrics,0,1,2,everytime he comes around i feel like im on fire when he looks into my eyes and sees down to my soul its so hard for me to tell if this is just desire or the love i need to make my spirit whole how am i to know now i aint lookin for a man to hold me for an hour i aint lookin for a man to love me for a day every time he comes around i get the funny feelin what im looking for dont matter anyway hey it dont matter anyway cause every since i was a child i dreamed about my babys smile it scares me so to say i wanna be with him in the worst darn way cause every time he comes around i feel like im on fire when he whispers in my ear i start to lose control still its so hard for me to tell if this is just desire or the love i need to make my spirit whole how am i to know cause ever since i was a child i dreamed about my babys smile it scares me so to say i wanna be with him in the worst darn way you might also likecause every time he comes around i feel like im on fire mmmm i lose control still its so hard for me to tell if this is just desire or the love i need to make my spirit whole,https://images.genius.com/c8f81d7d1a53e6bc0de40551dfea12eb.769x769x1.jpg,female,soul
110,Minnie Riperton,Come to My Garden,Come to My Garden by Minnie Riperton,,1970.0,11.0,,0,https://genius.com/Minnie-riperton-come-to-my-garden-lyrics,0,1,1, come to my garden let the stars fill your eyes come to my garden and walk with me come to my garden no more dreams filled with cries come to my garden please  ill take your hand and lead you from these bad times ill take your breath and give you mine ill take your hand and lead you where the truth lies ill take you with me now  you know youve lived here all your nights all your days you know youve lived here inside my mind you know youll stay here for this youve lived all your life you know youll stay right here you know youll stay right hereyou might also like,https://images.genius.com/c8f81d7d1a53e6bc0de40551dfea12eb.769x769x1.jpg,female,soul
111,Minnie Riperton,Only When I’m Dreaming,Only When I'm Dreaming by Minnie Riperton,,1970.0,,,0,https://genius.com/Minnie-riperton-only-when-im-dreaming-lyrics,0,2,1, birds sing out of tune songs with no refrain nested in purple trees nothing seems to rhyme  only when im dreaming is there harmony and meaning only when im dreaming of you  empty hourglass running out of time yesterday is here now will never pass  only when im dreaming is there harmony and meaning i am only dreaming when im deeper in the arms the arms of love i am only dreaming when im in the arms of love in the arms the arms of love im only dreaming in the arms of love deeper in the arms the arms of love i am only dreaming when im in the arms of love ooh ooh sweet baby deeper in the arms the arms of love im only dreaming in the arms of love you might also like birds are now in tune since im with you songs have sweet refrain since im with you  whoaoh only when im dreaming is there harmony and meaning whoaoh i am only dreaming when im deeper in the arms the arms of love i am only dreaming when im in the arms of love deeper in the arms the arms of love i am only dreaming when im in the arms of love deeper in the arms the arms of love i am only dreaming when im in the arms of love deeper in the arms the arms of love im only dreaming in the arms of love im only dreaming,https://images.genius.com/c8f81d7d1a53e6bc0de40551dfea12eb.769x769x1.jpg,female,soul
112,Minnie Riperton,Completeness,Completeness by Minnie Riperton,,1970.0,11.0,,0,https://genius.com/Minnie-riperton-completeness-lyrics,0,1,3, you are my completeness beloved every breath of you is my life thrill me with your own lovers magic make me know that i am alive  i need you my love complete me my love be tender my love i need you my love  live in rapture loving needing teasing pleasing sharing caring waken me my love oh oh cherish me my love i belong to you  tender moments with you enchant me kiss me make my world fade away love me as i want you to love me make the night melt into day  i need you my love complete me my love i need you my love be tender my love you might also like live in rapture loving needing teasing pleasing sharing caring waken me my love oh oh cherish me my love i belong to you,https://images.genius.com/c8f81d7d1a53e6bc0de40551dfea12eb.769x769x1.jpg,female,soul
113,Minnie Riperton,The Edge of a Dream,The Edge of a Dream by Minnie Riperton,1974-05-24,1974.0,5.0,24.0,0,https://genius.com/Minnie-riperton-the-edge-of-a-dream-lyrics,0,1,2, the ripples run into the sun and your smile blends with the clouds that flutter by me as i sit on the edge of a dream what do i see what do i see i see the children playing in the sun and there is love enough for each and everyone as i sit on the edge of a dream thats what i see thats what i see ooh  things that might be things that might be if we look we just might see just might be paint the world so brightly so brightly let our freedom ring  merrygoround without a sound i hear your song in the breeze that rockabyes me as i sit on the edge of a dream what do i see what do i see mmm i see the lord inside of everyone can it be my dream will really come as i sit on the edge of a dream thats what i see thats what i see you might also like things that might be things that might be if we look we just might see just might be paint the world so brightly so brightly let our freedom ring  and here comes the morning sun i wonder if my dream will really come as i sit on the edge of a dream thats what i see thats what i see,https://images.genius.com/c8f81d7d1a53e6bc0de40551dfea12eb.769x769x1.jpg,female,soul
114,Minnie Riperton,It’s So Nice (To See Old Friends),It's So Nice (To See Old Friends) by Minnie Riperton,1974-05-24,1974.0,5.0,24.0,0,https://genius.com/Minnie-riperton-its-so-nice-to-see-old-friends-lyrics,0,1,2, its so nice to see old friends cause weve all gotten very much higher its so nice when you come around again sit and laugh have a smoke by the fire  i know it wont be long i know it wont be long i know it wont be long before were one  its so nice to see you again though the world be a little bit colder still its fun we should meet here again stay a while rest your head on my shoulder  i know it wont be long i know it wont be long i know it wont be long before were one  you might also like its so nice to see old friends yes weve all gotten very much higher its so nice when you come around again sit and laugh have a smoke by the fire  i know it wont be long yes i know it wont be long i know it wont be long before were one ,https://images.genius.com/c8f81d7d1a53e6bc0de40551dfea12eb.769x769x1.jpg,female,soul
115,Minnie Riperton,Adventures in Paradise,Adventures in Paradise by Minnie Riperton,,1975.0,,,0,https://genius.com/Minnie-riperton-adventures-in-paradise-lyrics,0,3,2, i believe any dream that i want to that aint the only way of keeping hope alive and if by chance i give birth to my visions life is so fantastic it will come as no surprise  cause every day is adventures in paradise woven well through the fabrics of time  i believe i am free let it free me that aint the only way of getting past the jive and every day something magical passes sunshine on my body rainbows bloomin in the skies  cause every day is adventures in paradise it is real if its only in your mind in your mind   i believe any dream that i want to that aint the only way of keeping hope alive and if by chance i give birth to my visions life is so fantastic it will come as no surprise you might also like cause every day is adventures in paradise it is real if its only in your mind in your mind  ah yeah yeah step this way for another adventure in paradise,https://images.genius.com/c8f81d7d1a53e6bc0de40551dfea12eb.769x769x1.jpg,female,soul
116,Minnie Riperton,Light My Fire,Light My Fire by Minnie Riperton (Ft. José Feliciano),1979-05-07,1979.0,5.0,7.0,0,https://genius.com/Minnie-riperton-light-my-fire-lyrics,1,3,4, you know that it would be untrue you know that i would be a liar if i were to say to you ooh we couldnt get much higher  cmon baby light my fire cmon baby light my fire lets try to set the night on fire  ooh the time for hesitations through theres no time to wallow in the mire darling we could only lose and our love become a funeral pyre  ooh cmon baby light my fire yeah cmon baby light my fire lets try to set the night on fire  oh you know that it would be untrue and you know that i would be a liar if i were to say to you hey daddy we couldnt get much higher you might also like oh cmon baby light my fire yeah cmon baby light my fire oh try to set the night on fire yeah cmon baby light my fire oh cmon baby light my fire yeah light my fire light my fire light my fire yeah ooh its all i  oh listen im here to light your fire baby cause youve been given me inspiration darlin yeah oh oh and im here to fill you with desire well then fill me with desire ooh light my fire you light my fire ill light your fire light your fire light your fire anytime you want ill get you higher light your fire ooh if you let me let me let me let me oh oh oh ill let you oh oh oh oh come here and light my fire baby baby yeah ooh whoa you make me feel so good so good baby baby aye que rico esta hueso mirar ooh baby yeah ooh baby yeah voy a prender ese fuego ese fuego caliente que cosa mas rico es asi mama que buena estas aye yeah eso es muy cierto muchacho que rico estas aye yeah i just want you to know minnie you light my fire you know that you dont do too bad yourself josé ooh it feels it feels it feels so nice ill light your fire light your fire light your fire anytime you want ill get you higher light your fire ooh if you let me let me let me let me oh oh oh,https://images.genius.com/c8f81d7d1a53e6bc0de40551dfea12eb.769x769x1.jpg,female,soul
117,Minnie Riperton,Give Me Time,Give Me Time by Minnie Riperton (Ft. Stevie Wonder),1980-08-02,1980.0,8.0,2.0,0,https://genius.com/Minnie-riperton-give-me-time-lyrics,1,2,2, seconds pass so very fast i was watching perfect time let me share each day with you love you through the sands of time time is precious to so few love is rare and hard to find wont you take this hand of mine love can span the hands of time  yes time is a treasure that we cannot buy time measures a life and i dont know why my love before i met you i could not give then you touched my heart and you taught me to live  you are the sun gentle and warm you make my life complete give me time to show what you mean to me time is you dont you see i need you to give me time to show what you mean to me  you might also like you are the sun gentle and warm you make my life complete give me time to show what you mean to me time is you dont you see i need you to give me time to show what you mean to me time is you dont you see i need you to give me time to show what you mean to me,https://images.genius.com/c8f81d7d1a53e6bc0de40551dfea12eb.769x769x1.jpg,female,soul
118,Minnie Riperton,Expecting,Expecting by Minnie Riperton,,1971.0,11.0,,0,https://genius.com/Minnie-riperton-expecting-lyrics,0,1,2, she is thinking of the year sixteen sixteen she is taking down her thoughts reflecting expecting she is musing on her autumn her dreams her dreams she is making up her mind expecting expecting she is certain that she likes his schemes his schemes she is waiting in the woods expecting expectingyou might also like,https://images.genius.com/c8f81d7d1a53e6bc0de40551dfea12eb.769x769x1.jpg,female,soul
119,Minnie Riperton,Close Your Eyes and Remember,Close Your Eyes and Remember by Minnie Riperton,,1970.0,11.0,,0,https://genius.com/Minnie-riperton-close-your-eyes-and-remember-lyrics,0,2,2, blowing softly through a meadow laughing like a baby breeze baby breeze baby breeze baby breeze tapping lightly at the treetops whispering among the leaves through the leaves through the leaves through the leaves  you hear the magic song that ancient poets sing hey yeah its sweet as morning dew and sounds a lot like springtime  when you close your eyes you feel your heart go there so close your eyes and you may find that fireflies were as bright as stars  close your eyes and remember summertime lingered on and on  close your eyes and remember your first love made the world stand still  close your eyes and remember close your eyes and remember close your eyes and remember remember when the moon was made of cheese  racing swiftly through the mountains bubbling along the stream down the stream down the stream down the stream sighing sweetly through the hollow gentle as an infants dream babys dream babys dream babys dream you might also like you hear the magic song that ancient poets sing hey its sweet as morning dew and sounds a lot like springtime  when you close your eyes you feel your heart go there so close your eyes and you may find that fireflies were as bright as stars  close your eyes and remember summertime lingered on and on  close your eyes and remember  your first love close your eyes and remember fireflies close your eyes and remember summertime close your eyes and remember your first love,https://images.genius.com/c8f81d7d1a53e6bc0de40551dfea12eb.769x769x1.jpg,female,soul
120,Nina Simone,Feeling Good,Feeling Good by Nina Simone,,1965.0,,,911632,https://genius.com/Nina-simone-feeling-good-lyrics,0,1,2, birds flying high you know how i feel sun in the sky you know how i feel breeze driftin on by you know how i feel  its a new dawn its a new day its a new life for me yeah its a new dawn its a new day its a new life for me ooh and im feeling good  fish in the sea you know how i feel river running free you know how i feel blossom on the tree you know how i feel  its a new dawn its a new day its a new life for me and im feeling good  dragonfly out in the sun you know what i mean dont you know butterflies all havin fun you know what i mean sleep in peace when day is done thats what i mean and this old world is a new world and a bold world for me you might also like stars when you shine you know how i feel scent of the pine you know how i feel oh freedom is mine and i know how i feel  its a new dawn its a new day its a new life for me  im feeling good,https://images.genius.com/3ac77ceb774373386af9f11d2d2b6bc9.511x594x1.jpg,female,soul
121,Nina Simone,Sinnerman,Sinnerman by Nina Simone,1965-10-01,1965.0,10.0,1.0,181334,https://genius.com/Nina-simone-sinnerman-lyrics,0,1,2,"oh sinnerman where you gonna run to sinnerman where you gonna run to where you gonna run to all on that day well i run to the rock please hide me i run to the rock please hide me i run to the rock please hide me lord all on that day but the rock cried out i cant hide you the rock cried out i cant hide you the rock cried out i aint gonna hide you guy all on that day i said ""rock whats a matter with you rock"" ""dont you see i need you rock"" lord lord lord all on that day so i run to the river it was bleeding i run to the sea it was bleeding i run to the sea it was bleeding all on that day so i run to the river it was boiling i run to the sea it was boiling i run to the sea it was boiling all on that day you might also likeso i run to the lord please hide me lord dont you see me praying dont you see me down here praying but the lord said ""go to the devil"" the lord said ""go to the devil"" he said ""go to the devil"" all on that day so i ran to the devil he was waiting i ran to the devil he was waiting ran to the devil he was waiting all on that day i cried power power to the lord power power to the lord power power to the lord power bring down power to the lord bring down power to the lord bring down power to the lord bring down power to the lord power power to the lord power power to the lord power power to the lord oh yeah oh yeah oh yeah well i run to the river it was boiling i run to the sea it was boiling i run to the sea it was boiling all on that day so i ran to the lord i said ""lord hide me please hide me"" ""please help me"" all on that day he said ""child where were you when you ought a been praying"" i said""lord lord hear me praying"" ""lord lord hear me praying"" ""lord lord hear me praying"" all on that day sinnerman you ought a be praying ought a be praying sinnerman ought a be praying all on that day i cried power power to the lord power power to the lord power power to the lord power power to the lord power power to the lord power power to the lord power power to the lord power power to the lord power power to the lord power power to the lord power power to the lord power power to the lord power power to the lord go down power to the lord go down power to the lord go down power to the lord power power to the lord power power to the lord power power to the lord oh woh power power lord dont you knew dont you know i need you lord dont you know that i need you dont you know that i need you power power power lord",https://images.genius.com/3ac77ceb774373386af9f11d2d2b6bc9.511x594x1.jpg,female,soul
