,Artist,Song Title,Full Title,Release Date,Year,Month,Day,Pageviews,url,featured_count,producer_count,writer_count,Song Lyrics,Artist Image,gender
806,Aaliyah,Rock the Boat,Rock the Boat by Aaliyah,2001-07-17,2001.0,7.0,17.0,193558,https://genius.com/Aaliyah-rock-the-boat-lyrics,0,2,3, mmm yeah hmm huhuh hmm mmm yeah  boy you know you make me float boy you really get me high ooh i feel like im on dope cause you you serve me on a regular you serve me on a regular boy you need to tie this rope oh before we drift any deeper before we drift any deeper baby now hold me close lets take this overboard now  i want you to rock the boat rock the boat mmm rock the boat rock the boat yeah work it in the middle work the middle work the middle work the middle change positions on me new position oh new position now stroke it baby stroke it for me yeah stroke it for me stroke it for me  ooh baby i love your stroke cause you cause you get me where im going cause you get me where im going yeah and truly youll get my vote cause i believe i believe you know just what youre doing now baby now we can coast lets coast lets coast lets dont get in a hurry oh no thats too slow hey go head and put that thing in overdrive you might also like i want you to rock the boat rock the boat ooh rock the boat rock the boat hey work it in the middle work the middle work it babe work it baby work the middle work the middle change positions on me new position oh new position now stroke it baby stroke it for me stroke it for me stroke it for me i want you to rock the boat rock the boat rock the boat rock the boat hey work it in the middle work the middle work the middle ooh work the middle hey change positions on me new position ooh new position now stroke it baby stroke it for me yeah stroke it for me stroke it for me  stroke it for me mmm stroke it baby stroke it baby mmm work it baby work it baby oh stroke it there is something i want you to do for me i want you to use yourself hey like youve never ever used to do before never to explore my body explore it baby until you reach the shore yeah ill be calling calling for more calling rock the boat rock the boat oh rock the boat rock the boat work it in the middle mmm work it baby work it baby work the middle work the middle change positions on me mmm change new position new position hey now stroke it for me stroke it for me baby stroke it for me stroke it for me i want you to rock the boat rock the boat ooh rock the boat rock the boat work it in the middle work the middle mmm work it yeah work the middle work the middle change positions on me new position new position change now stroke it for me stroke it for me yeah stroke it for me stroke it for me rock the boat rock the boat rock the boat rock the boat work the middle work the middle work the middle work the middle change positions on me new position new position stroke it for me stroke it for me stroke it for me stroke it for me rock the boat rock the boat rock the boat rock the boat,https://images.genius.com/3fea34947a97beb226fce2a75eb0433a.1000x1000x1.jpg,female
807,Aaliyah,Try Again,Try Again by Aaliyah,2000-02-22,2000.0,2.0,22.0,187369,https://genius.com/Aaliyah-try-again-lyrics,0,1,2, its been a long time long time we shouldnt have left you left you without a dope beat to step to step to step to step to step step to step to freakyfreaky its been a long time time we shouldnt have left you left you without a dope beat to step to step to step to step to step step to freakyfreakyfreaky baby girl uh  what would you do to get to me what would you say to have your way would you give up or try again if i hesitate to let you in now would you be yourself or play a role tell all the boys or keep it low if i say no would you turn away or play me off or would you stay oh  and if at first you dont succeed oh then dust yourself off and try again you can dust it off and try again try again cause if at first you dont succeed you can dust it off and try again dust yourself off and try again try again again again you might also like im into you you into me but i cant let it go so easily not til i see what this could be could be eternity or just a week but yo our chemistry is off the chain its perfect now but will it change this aint a yes this aint a no just do your thing well see how we go  and if at first you dont succeed oh yeah then dust yourself off and try again again you can dust it off and try again try again yeah cause if at first you dont succeed ooh you can dust it off and try again try again dust yourself off and try again yeah try again again again  so you dont wanna throw it all away i might be shy on the first date what about the next date huh huh huh huh huh huh huh oh i said you dont wanna throw it all away away i might be buggin on the first date what about the next date date huh huh huh huh huh huh huh oh and if at first you dont succeed then dust yourself off and try again you can dust it off and try again try again cause if at first you dont succeed you can dust it off and try again dust yourself off and try again try again again again   and if at first you dont succeed uh yeah then dust yourself off uh and try again you can you can dust it off and try again try again again cause if at first you dont succeed ooh you can dust it off and try again again dust yourself off and try again yeah try again again again and if at first you dont succeed no then dust yourself off and try again yeah you can dust it off and try again try again yeah cause if at first you dont succeed baby you can dust it off hey and try again yeah dust yourself off and try again try again again again its been a long time time we shouldnt have left you left you without a dope beat to step to step to step to step to step step to step to step to freaky its been a long time time we shouldnt have left you left you without a dope beat to step to step to step to step to step to step to step to freakyfreaky  and if at first you dont succeed then dust yourself off and try again you can dust it off and try again try again cause if at first you dont succeed you can dust it off and try again dust yourself off and try again try again again again  its been a long time time we shouldnt have left you left you without a dope beat to step to step to step to step to what step to step to freakyfreaky whoa its been a long time time we shouldnt have left you left you without a dope beat to step to step to step to step to what step to step to freakyfreaky we out one mo again the new millennium baby and we out you guess who it is,https://images.genius.com/3fea34947a97beb226fce2a75eb0433a.1000x1000x1.jpg,female
808,Aaliyah,More Than a Woman,More Than a Woman by Aaliyah,2001-07-17,2001.0,7.0,17.0,132060,https://genius.com/Aaliyah-more-than-a-woman-lyrics,0,1,2, passion instant sweat beads feel me cupids shot me my heartbeats racin tempt me tempt me try me try me feels so exciting thought of highly its yours entirely  ill be ill be more than a lover more than a woman more than your other ill be ill be more than a lover more than a woman more than enough for you ill be ill ill be more than a lover more than a woman even more under covers ill be more ill be more than a lover more than a woman more than enough for you  midnight grindin heart rates climbin you go you go i go cause we share we share pillows pillows chase me leave me theres still no separatin mornin massages with new bones in your closet you might also like ill be ill be more than a lover more than a woman more than your other i said ill be ill be more than a lover more than a woman more than enough for you ill be more ill ill be more than a lover more more than a woman even more under covers im gonna be more ill be more than a lover yeah more than a woman more than enough for you  i dont think youre ready i dont think youre ready for this thing for this thing i dont think youre ready for this thing youre not ready no no i dont think youre ready for this thing this thing this thing i dont think youre ready for this thing  constant pleasures no scale can measure secrets treasures keeps on gettin better yeah do you wanna roll with me we can go to foreign lands with your hand in my hand do you wanna ride with me we can be like bonnie and clyde be by your side ill be more than a lover more than a woman more than your other ill be more than a lover more than a woman more than enough for you ill ill be more than a lover more than a woman even more under covers ill be more than a lover more than a woman more than enough for you,https://images.genius.com/3fea34947a97beb226fce2a75eb0433a.1000x1000x1.jpg,female
809,Aaliyah,I Don’t Wanna,I Don't Wanna by Aaliyah,1999-12-14,1999.0,12.0,14.0,101406,https://genius.com/Aaliyah-i-dont-wanna-lyrics,0,2,4, ooh yeahyeahyeah ohoh ohyeahyeah  i dont wanna be be without you be without you i dont wanna live live without you live without you i dont wanna go go without you go without you i dont wanna be alone  when we hooked up we sat down made an agreement we vowed that that wed always be together through whatever we said that no one would ever get between us this love would never ever leave us that was awhile ago but now lately it feels like i mean i feel like all we do is fight every single night cant make it tight cant get it right i just wanna go back and take it way back all the way back can we start again do it over can we straighten it out can we work it out you might also like cause i dont wanna be be without you be without you i dont wanna live live without you live without you i dont wanna go go without you go without you see sugar i dont wanna be alone i dont wanna be be without you be without you i dont wanna live live without you live without you i dont wanna go go without you go without you sugar i dont wanna be alone  do you realize i cant sleep without you think without you eat without you speak without you be without you i cant even breathe without you i cant feel without you deal without you spend without you my whole world is upside down dont wanna go out cause i cant ride without you feel like im gon die without you what is a girl supposed to do when i spend my last dime to be in your life i dont wanna be without you i dont wanna be be without you be without you said i cant live live without you live without you i cant go go without you go without you said i dont wanna be alone said i cant be be without you be without you said i cant live live without you live without you i dont wanna go go without you go without you said i dont wanna be alone  how can this be that its not workin out that its not workin out we vowed to be always together yeah its hurtin me that we dont talk no more it wasnt supposed to be this way where did we go wrong we both made mistakes we gotta carry on  i dont wanna be be without you be without you i dont wanna live live without you live without you i dont wanna go go without you go without you i dont wanna be alone i dont wanna be hear me be without you be without you i dont wanna live live without you live without you i dont wanna go go without you go without you i dont wanna be alone i dont wanna be be without you be without you i dont wanna live live without you live without you i dont wanna go go without you go without you i dont wanna be alone yeah baby  i dont wanna be be without you be without you i dont wanna live do you hear me live without you live without you i dont wanna go baby are you listening go without you go without you i dont wanna be alone what you do to me what you do to me  mmm dont wanna be oh yeah,https://images.genius.com/3fea34947a97beb226fce2a75eb0433a.1000x1000x1.jpg,female
810,Aaliyah,Back & Forth,Back & Forth by Aaliyah (Ft. R. Kelly),1994-04-08,1994.0,4.0,8.0,99823,https://genius.com/Aaliyah-back-and-forth-lyrics,1,1,1, let me see you go back move its the liyah let me see you come forth now let me see you go back move its the liyah let me see you come forth uh let me see you go back move its the liyah let me see you come forth uh let me see you go back move its the liyah let me see you come forth yeah  its friday and im ready to swing pick up my girls and hit the party scene tonight oh its alright mmm so get up and let this funky mellow groove get you in the mood cause you know its alright  so mr dj keep the music grooving keep on grooving dont stop moving dont stop moving let me see you let me see you go  let me see you back and forth now check it back back forth and forth let me see you back and forth now check it go back let me see you go let me see you back and forth now check it back back forth and forth alright let me see you back and forth now check it i wanna see you go let me see you back and forth now check it back back forth and forth come on let me see you back and forth now check it let me see you go let me see you back and forth now check it back back forth and forth see you go back and forth let me see you back and forth now check it check it you might also like nows the time for you to make your move to the dance floor so throw your hands in the air and wave em around like you just dont care yeah who is the liyah ripping up the stage i got jazz personality g mentality beats the soul train  so mr dj keep the music grooving keep on grooving dont stop moving now let me see you go back and forth back and forth yeah  let me see you back and forth now check it back back forth and forth oh let me see you back and forth now check it let me see you back and forth now check it back back forth and forth oh let me see you back and forth now check it let me see you back and forth now check it back back forth and forth let me see you back and forth now check it back back forth and forth let me see you back and forth now check it back back forth and forth let me see you back and forth now check it come on let me see you back and forth now check it and let me see you go hey here’s the formality get upon the floor you see show your personality be who you wanna be tell me see can you feel the groove moving when im with you hey i wanna keep this party going on all night  so mr dj keep the music grooving keep on grooving dont stop movin dont stop movin now let me see you go back and forth back and forth  let me see you back and forth now check it back back forth and forth let me see you back and forth now check it alright let me see you go let me see you back and forth now check it go back back forth and forth let me see you back and forth now check it go back back forth and forth let me see you back and forth now check it bring it back thinking forth alright let me see you back and forth now check it back back forth and forth let me see you back and forth now check it back back forth and forth let me see you back and forth now check it who is the liyah who is the liyah who is the liyah who is the liyah who is the liyah,https://images.genius.com/3fea34947a97beb226fce2a75eb0433a.1000x1000x1.jpg,female
811,Aaliyah,I Care 4 U,I Care 4 U by Aaliyah,2001-07-17,2001.0,7.0,17.0,98364,https://genius.com/Aaliyah-i-care-4-u-lyrics,0,1,4, mmm yeah nonononono yeah oh  hey my baby why you lookin so down seems like you need a lovin baby you need a girl like me around hey my baby tell me why you cry here take my hand and yeah mmm wipe those tears from your eyes  can i talk to you can i talk to you comfort you oh let you know just wanna let you know i care for you can i talk to you i wanna talk comfort you gotta let you know baby let you know i wanna let you know i care for you  hey sexy baby whyd your girl leave you in pain to let a fine man like you go she must be insane hey sexy baby theres no need to worry no oh boy if you call on me ill come ill come in a hurry you might also like can i talk to you come on no comfort you i love you let you know oh baby i care for you i love you yes i do can i talk to you i wanna talk no comfort you give me a chance let you know wanna let you know gotta let you know i that i care for you love you yeah  hold on hold on stay strong stay strong press on for me baby i care i care for you for you hold on hold on stay strong stay strong press on press on for me i care for you baby  can i talk to you i wanna talk comfort you i wanna hold you tight baby let you know i wanna let you know i care for you that i care for you can i talk to you,https://images.genius.com/3fea34947a97beb226fce2a75eb0433a.1000x1000x1.jpg,female
812,Aaliyah,4 Page Letter,4 Page Letter by Aaliyah,1996-08-27,1996.0,8.0,27.0,82383,https://genius.com/Aaliyah-4-page-letter-lyrics,0,1,2, yo turn my music up up some more up some more up a little bit more  mama always told me to be careful who i love and daddy always told me make sure hes right i always had my eyes on this one particular guy i was too shy so i decided to write  im sending him a four page letter and i enclosed it with a kiss and when i write him he better get it on time im sending him a four page letter and i enclosed it with a kiss and when i write him he better get it on time  people always say that ive played myself for you they say that you dont even notice me me me me me me me maybe when i get the nerve to come to you promise me that you wont diss me  im sending him a four page letter and i enclosed it with a kiss and when i write him he better get it on time im sending him a four page letter and i enclosed it with a kiss and when i write him he better get it on time you might also like im writing you a love letter tonight you better keep watch cause the mailmans coming im writing you a love letter tonight you better keep watch cause the mailmans coming  im sending him a four page letter and i enclosed it with a kiss and when i write him he better get it on time im sending him a four page letter and i enclosed it with a kiss and when i write him he better get it on time when i write him he better get it on time,https://images.genius.com/3fea34947a97beb226fce2a75eb0433a.1000x1000x1.jpg,female
813,Aaliyah,Come Over,Come Over by Aaliyah (Ft. Tank),2002-12-10,2002.0,12.0,10.0,70920,https://genius.com/Aaliyah-come-over-lyrics,1,3,4," i just touched down touched down quarter after two flight 102 i know its late real late but im callin you callin you tryna figure if i i can can come come see see you can i come see you mmm i know youre asleep youre asleep but youre on my mind my mind and im wide awake awake and i wanna stop by come on over so can you get up and get out of the bed cause i wanna see you and ive been wonderin  can i come over can i come over stop by come over to see you come over tonight can i come over can i come over get with you come over just wanna come over be with you baby can i come over can i come over stop by come over to see you come over tonight can i come over can i come over get with you come over just wanna yeah be with you baby you might also like so tell me what the deal youre not that far i just got my bags and im headed to the car say ""yes or no"" cause im on the road um wait a minute my batterys low let me alright baby i wanna come see you said i really wanna come see you dont you worry bout a thing im just wantin to hold you embrace you i want to look at you and tell you how much i love you i want you i need you i miss you  can i come over can i come over stop by come over to see you come over tonight can i come over can i come over get with you come over just wanna come over be with you baby can i come over can i come over stop by come over to see you come over tonight can i come over can i come over get with you come over just wanna yeah be with you baby oh oh oh oh ooh oh oh ooh oh oh oh oh ooh oh oh ooh  can i come over can i come on over stop by come over to see you come over tonight can i come over can i come over get with you come over just wanna yeah be with you baby can i come over can i come over stop by come over to see you come over tonight can i come over can i baby get with you can i come over just wanna over be with you baby",https://images.genius.com/3fea34947a97beb226fce2a75eb0433a.1000x1000x1.jpg,female
814,Aaliyah,We Need a Resolution,We Need a Resolution by Aaliyah (Ft. Timbaland),2001-04-13,2001.0,4.0,13.0,58850,https://genius.com/Aaliyah-we-need-a-resolution-lyrics,1,1,2, ah ah im tired of arguin girl im tired im tired im tired huh im tired of arguin girl huh im tired im tired im tired huh im tired of arguin girl fickyfickyfickyficky baby girl huh  did you sleep on the wrong side im catching a bad vibe and its contagious whats the latest speak your heart dont bite your tongue dont get it twisted yeah dont misuse it whats your problem lets resolve it we can solve it whats the causes its official you got issues i got issues um well you got issues but i know i miss you  am i supposed to change are you supposed to change yeah who should be hurt who should be blamed am i supposed to change are you supposed to change who should be hurt who should be ashamed am i supposed to change are you supposed to change who should be hurt will we remain oh i we need a resolution we need a resolution we need a resolution we have so much confusion you might also like i wanna know where were you last night i fell asleep on the couch i thought we were going out i wanna know were your fingers broke if you had let me know i wouldnt have put on my clothes i wanna know whered you go instead it was four in the morning when you crept back in the bed i wanna know what was in your head or what was in my head am i supposed to change  am i supposed to change are you supposed to change oh who should be hurt who should be blamed am i supposed to change are you supposed to change who should be hurt who should be ashamed am i supposed to change are you supposed to change oh who should be hurt and will we remain we need a resolution we need a resolution we need a resolution we have so much confusion am i supposed to change are you supposed to change who should be hurt and who should be blamed am i supposed to change are you supposed to change who should be hurt who should be ashamed am i supposed to change are you supposed to change who should be hurt will we remain we need a resolution we need a resolution eyy oh i we need a resolution we have so much confusion baby let me know youll let me know i will youll let me know youll let me know i will youll let me know youll let me know i will youll let me know youll let me know  girl holla ugh you give me bits and pieces you tryna blame me when i dont even know the reason i think its just the season maybe the month maybe youre bleeding now tell me whats the reason snoop video looks are deceiving so cut the cryin cut the coughin cut the wheezin girl quit the blamin cut the namin cut the sneakin girl i think you need some prayer better call a deacon girl so get your act right or else we wont be speakin girl so whats it gonna be fickyficky me and you or is it gonna be who blames who im tired of these things im tired of these scars i think im gonna get me a drink ill call you tomorrow oh,https://images.genius.com/3fea34947a97beb226fce2a75eb0433a.1000x1000x1.jpg,female
815,Aaliyah,Talk Is Cheap,Talk Is Cheap by Aaliyah (Ft. Drake & Static Major),,,,,57698,https://genius.com/Aaliyah-talk-is-cheap-lyrics,2,1,2, yeah yeah yeah yeah yeah yeah  yeah hey there help me ive been away too long and i know youd agree im so tired but i cant sleep my doors open and that dont mean leave know what i mean  dont let me fool yah boy you dont know me oh shit suppose i said i want you this very moment come here and let me school yah this is how its done boy you gotta push my buttons the ones that turn me on turn me on turn me on turn me on turn me on turn me on turn me on turn me on  dont rush but dont wait dont talk cause its gettin late sit right here next to me whats up your talk is cheap you might also like dont let me fool yah boy you dont know me suppose i said i want you this very moment come here and let me school yah this is how its done boy you gotta push my buttons the ones that turn me on turn me on turn me on turn me on turn me on turn me on  you know i gotta ask— whats up with the friends that you bring know you got some other cool friends that you never bring new stories for you every time the phone ring they dont understand girl if anything youre everything oh lord good lord smoke a little then record you know papi on the vocals 40 on the boards call me when you feel inspired never when youre bored and have a real conversation with your fuckin boy with the fuckin man mr loverloverman how come everything is always on the other hand how come you aint never busy when im busy but the moment that im free you always end up with some other plans how you make a good dude wait so long i dont understand why thats some girl shit and what you doin in the bedroom with your clothes on i want you wearin what you came into the world with this is your chance to prove that you got the skill dont let me fool yah boy you dont know me suppose i said i want you this very moment you said you could give me the chills come here and let me school yah this is how its done well its all up to you boy you gotta push my buttons but you dont know what to do the ones that turn me on turn me on  turn me on turn me on turn me on turn me on hey woo girl this very very moment yeah yeah yeah,https://images.genius.com/3fea34947a97beb226fce2a75eb0433a.1000x1000x1.jpg,female
816,Aaliyah,If Your Girl Only Knew,If Your Girl Only Knew by Aaliyah (Ft. Timbaland),1996-07-15,1996.0,7.0,15.0,55629,https://genius.com/Aaliyah-if-your-girl-only-knew-lyrics,1,1,2, yeah ha here we go like that oh yeah ha here we go like that uh ha yeah ha here we go like that uh ha yeah ha aaliyah sing  if your girl only knew that you was tryin to get with me what would she do if your girl only knew that you was dissin her to talk to me she  she would probably leave probably leave you alone you alone she would probably curse you out and unplug her phone oh i bet shed be glad oh yeah that you was gone that you was gone and then she wouldnt have to worry no  if your girl only knew that i would want to kick it with you if she knew and if your girl could only see how you be callin me gettin fresh with me shed probably leave you might also like she would probably leave leave you you alone you alone she would probably curse you out and unplug her phone unplug her phone i bet shed be glad shed be glad that you was gone that you was gone and then she wouldnt have to worry  she shes crazy put up with you hey but boy i wont be no fool wont be no fool let you like what you see it aint easy to get with me no baby girl its dumb to put up with you with you i wont be no fool wont be no fool let you like what you see it aint easy to get with me  she would probably leave you alone alone she would probably curse you out and unplug her phone i bet shed be glad shed be glad that you was gone that you was gone and then she wouldnt have to worry she would probably leave leave you alone you alone she would probably curse you out and unplug her phone oh i bet shed be glad oh yeah that you was gone that you was gone and then she wouldnt have to worry she would probably leave if your girl only knew you alone she would probably curse you out and unplug her phone i bet shed be glad if your girl only knew that you was gone and then she wouldnt have to worry  if your girl only knew what you sayin what you sayin what you sayin huh what you sayin what you sayin what you sayin huh what you sayin what you sayin mmm if your girl only knew knew what you sayin what you sayin what you sayin huh what you sayin what you sayin what you sayin huh what you sayin huh check it mmm if your girl only knew what you sayin what you sayin what you sayin huh what you sayin what you sayin what you sayin huh you aint sayin nothing baby mmm if your girl only knew what you sayin what you sayin what you sayin huh what you sayin what you sayin what you sayin huh you aint sayin nothing baby mmm why like that ha you aint sayin nothing baby ha let the music ride lets take a walk down with me baby uh can you feel me can you feel me word timbaland one mo gain uh blackground check it,https://images.genius.com/3fea34947a97beb226fce2a75eb0433a.1000x1000x1.jpg,female
817,Aaliyah,The One I Gave My Heart To,The One I Gave My Heart To by Aaliyah,1996-08-27,1996.0,8.0,27.0,46136,https://genius.com/Aaliyah-the-one-i-gave-my-heart-to-lyrics,0,1,1," hey oh yeah  how could the one i gave my heart to break my heart so bad how could the one who made me happy make me feel so sad wont somebody tell me so i can understand if you love me how could you hurt me like that how could the one i gave my world to throw my world away how could the one who said ""i love you"" say the things you say how could the one i was so true to just tell me lies how could the one i gave my heart to break this heart of mine tell me  how could you be so cold to me when i gave you everything all my love all i had inside how could you just walk out the door how could you not love me anymore i thought we had forever i cant understand how could the one i shared my dreams with take my dreams from me how could the love that brought such pleasure bring such misery wont somebody tell me somebody tell me please if you love me how could you do that to me tell me whoa hey you might also like yeah how could you just walk out the door how could you not love me anymore i thought we had forever cant understand no i cant understand  how could the one i gave my heart to oh break my heart so bad break my heart how could the one who made me happy you made me so happy make me feel so sad oh yeah wont somebody tell me wont they tell me so i can understand so i can understand if you love me how could you hurt me like that how could you hurt me how could the one i gave my world to throw my world away throw my world away how could the one who said ""i love you"" you said you love me say the things you say but you didnt love me oh how could the one i was so true to yeah you did just tell me lies you told me lies oh yeah  how could the one i gave my heart to ooh make me feel so sad hey how could the one i gave my heart to break my heart so bad tell me tell me tell me ooh tell me",https://images.genius.com/3fea34947a97beb226fce2a75eb0433a.1000x1000x1.jpg,female
818,Aaliyah,Come Back In One Piece,Come Back In One Piece by Aaliyah (Ft. DMX),2000-03-28,2000.0,3.0,28.0,43256,https://genius.com/Aaliyah-come-back-in-one-piece-lyrics,1,2,7, there we go okay okay dont do me greasy okay uh ayyo you know what a dog needs do you really know what a dog needs a dog needs a bitch what what a dog needs a bitch come on not just any bitch but a real bitch thats gon hold that dog down  baby i am what i am im gon be who i be everything from chasin a cat to pissin on a tree let me see what i gotta to see do what i gotta to do dog for life but keep it true every once in a while ill break out the backyard to roam and get reckless but i still know that home is home and when i get there ima sit there take a shit there put my dick there do i handle my business shit yeah ima run til i bust my gun and empty the clip then when i come home and gotta go just give me the whip i aint got time for the lip just open the fence let me go ill come back i aint got time to convince ever since i was a pup ive been stuck with the street shit keep the heat shit fuck it nigga gotta eat shit i pass on a weak shit if its out there i want it all at one time so when its my time ive done it you might also like i know youd kill for me youd die you for me i know you like to rip and run the streets but i get nervous sometimes baby i cant help to think you might not make it home to eat i barely sleep could you pick up a phone and call me at home and let me know you aint in some heat and dont go cryin youre grown you know im lookin out for you cause you be lookin out for me me me  yo you can go with your dogs if you make this promise to me you make it back in one piece so you can go with your dogs if you make this promise to me you make it back in one piece fore you go bending the law if you make this promise to me you make it back in one piece i know you up in it all if you make this promise to me you make it back in one piece  and oh boy i know you got to do what you do youre making moves im making moves yo we cool lay on your paws i got your back if you fall nothings too big nothings too small just go ball dog tags around my neck the streets are mine i might leave the heat behind ‘cause in the streets im fine thats why a nigga sleep til nine out by ten back by ten sleep til nine do it again if you love something let it go if it comes back to you it yours if it doesnt fuck it you never know you got me i got you dog with a dog ride till we die its on then its on  yo you can go with your dogs if you make this promise to me you make it back in one piece so you can go with your dogs if you make this promise to me you make it back in one piece fore you go bending the law if you make this promise to me you make it back in one piece i know you up in it all if you make this promise to me you make it back in one piece,https://images.genius.com/3fea34947a97beb226fce2a75eb0433a.1000x1000x1.jpg,female
819,Aaliyah,Poison,Poison by Aaliyah (Ft. The Weeknd),2021-12-17,2021.0,12.0,17.0,35555,https://genius.com/Aaliyah-poison-lyrics,1,2,3," how can i explain myself to you questions keep lurking through my mind is it the lover for the time ive given my heart my joy my soul to you if it is real i sure cant see gotta start lookin out for me and in my my heart wont take no more i know it seems that i dont care sometimes my ways of love ain’t fair i feel its time for me to take a stand see you have given me no choice i feel i must exercise my voice and say  this feeling theres no drug that can compare youre so cold i can see your breath i swear they told me not to fall in love wondering where it all went wrong you were my poison all along  at night i lay awake in tears and pain tears and pain searching my heart for what went wrong hey askin myself ""whats goin on"" why cannot we seem to see things eye to eye eye to eye sometimes i really feel the danger hey and now im sleeping with a stranger to see all these years we flushed em down the drain down the drain is that a love that came for us now its too late for both of us no regrets of what we’ve lost and what we’ve shared maybe tomorrow well love again yeah or until then well stay as friends oh hey one day you might also like this feeling theres no drug that can compare youre so cold i can see your breath i swear they told me not to fall in love wondering where it all went wrong you were my poison all along  yeah poison all long oohyeah ohohooh baby girl poison all along",https://images.genius.com/3fea34947a97beb226fce2a75eb0433a.1000x1000x1.jpg,female
820,Beyoncé,Drunk in Love,Drunk in Love by Beyoncé (Ft. JAY-Z),2013-12-17,2013.0,12.0,17.0,8595341,https://genius.com/Beyonce-drunk-in-love-lyrics,1,3,10," ive been drinkin ive been drinkin i get filthy when that liquor get into me ive been thinkin ive been thinkin why cant i keep my fingers off it baby i want you nana why cant i keep my fingers off you baby i want you nana cigars on ice cigars on ice feelin like an animal with these cameras all in my grill flashin lights flashin lights you got me faded faded faded baby i want you nana cant keep your eyes off my fatty daddy i want you nana drunk in love i want you ah we woke up in the kitchen sayin ""how the hell did this shit happen"" oh baby drunk in love we be all night last thing i remember is our beautiful bodies grindin up in that club drunk in love you might also like we be all night love love we be all night love love we be all night and everything all right no complaints from my body so fluorescent under these lights boy im drinkin park it in my lot 711 im rubbin on it rubrubbin if you scared call that reverend boy im drinkin get my brain right armand de brignac gangster wife louis sheets he sweat it out like washrags he wet it up boy im drinkin im singin on the mic to my boy toys then i fill the tub up halfway then ride it with my surfboard surfboard surfboard grainin on that wood grainingrainin on that wood im swervin on that swervinswervin on that big body been servin all this swerve surfin all in this goodgood hahaha we woke up in the kitchen sayin ""how the hell did this shit happen"" oh baby drunk in love we be all night last thing i remember is our beautiful bodies grindin up in that club drunk in love we be all night love love we be all night love love im nice right now hold up that dussé is the shit if i do say so myself if i do say so myself if i do say so myself hold up stumble all in the house time to back up all of that mouth that you had all in the car talkin bout you the baddest bitch thus far talkin bout you be reppin that third i wanna see all the shit that i heard know i sling clint eastwood hope you can handle this curve uh foreplay in a foyer fucked up my warhol slid the panties right to the side aint got the time to take drawers off on sight catch a charge i might beat the box up like mike in 97 i bite im ike turner turn up baby no i dont play ""now eat the cake anna mae"" said ""eat the cake anna mae"" im nice for yall to reach these heights you gon need g3 4 5 6 flights sleep tight we sex again in the mornin your breasteses is my breakfast we goin in we be all night love love we be all night love love im never tired never tired i been sippin thats the only thing thats keepin me on fire we on fire didnt mean to spill that liquor all on my attire ive been drinkin watermelon i want your body right here daddy i want you right now cant keep your eyes off my fatty daddy i want you we be all night love love we be all night love love3k",https://images.genius.com/46f615d1e828355795a41165d5719467.640x640x1.jpg,female
821,Beyoncé,Formation,Formation by Beyoncé,2016-02-06,2016.0,2.0,6.0,6194404,https://genius.com/Beyonce-formation-lyrics,0,2,5, what happened at the new wilins bitch im back by popular demand  yall haters corny with that illuminati mess paparazzi catch my fly and my cocky fresh im so reckless when i rock my givenchy dress stylin im so possessive so i rock his roc necklaces my daddy alabama momma louisiana you mix that negro with that creole make a texas bama i like my baby heir with baby hair and afros i like my negro nose with jackson five nostrils earned all this money but they never take the country out me i got hot sauce in my bag swag oh yeah baby oh yeah i oh oh yes i like that i did not come to play with you hoes haha i came to slay bitch i like cornbreads and collard greens bitch oh yes you besta believe it yall haters corny with that lluminati mess paparazzi catch my fly and my cocky fresh im so reckless when i rock my givenchy dress stylin im so possessive so i rock his roc necklaces my daddy alabama momma louisiana you mix that negro with that creole make a texas bama i like my baby heir with baby hair and afros i like my negro nose with jackson five nostrils earned all this money but they never take the country out me i got hot sauce in my bag swag you might also like i see it i want it i stunt yellow boneit i dream it i work hard i grind til i own it i twirl on them haters albino alligators el camino with the seat low sippin cuervo with no chaser sometimes i go off i go off i go hard i go hard get whats mine take whats mine im a star im a star cause i slay slay i slay hey i slay okay i slay okay all day okay i slay okay i slay okay i slay okay we gon slay slay gon slay okay we slay okay i slay okay i slay okay okay okay i slay okay okay okay okay okay okay okay ladies now lets get in formation cause i slay okay ladies now lets get in formation cause i slay prove to me you got some coordination cause i slay slay trick or you get eliminated  when he fuck me good i take his ass to red lobster cause i slay when he fuck me good i take his ass to red lobster we gon slay if he hit it right i might take him on a flight on my chopper i slay drop him off at the mall let him buy some js let him shop up cause i slay i might get your song played on the radio station cause i slay i might get your song played on the radio station cause i slay you just might be a black bill gates in the making cause i slay i just might be a black bill gates in the making i see it i want it i stunt yellow boneit i dream it i work hard i grind til i own it i twirl on my haters albino alligators twirl el camino with the seat low sippin cuervo with no chaser sometimes i go off i go off i go hard i go hard take whats mine take whats mine im a star im a star cause i slay slay i slay hey i slay okay i slay okay i slay okay i slay okay i slay okay i slay okay we gon slay slay gon slay okay we slay okay i slay okay i slay okay okay okay i slay okay okay okay okay okay okay okay ladies now lets get in formation i slay okay ladies now lets get in formation cause i slay prove to me you got some coordination cause i slay slay trick or you get eliminated i slay  okay ladies now lets get in formation i slay okay ladies now lets get in formation you know you that bitch when you cause all this conversation always stay gracious best revenge is your paper  girl i hear some thunder golly look at that water boy oh lord,https://images.genius.com/46f615d1e828355795a41165d5719467.640x640x1.jpg,female
